0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,forehand,topspin,bad form
-2.99,-4,-4,-3.83,-2.93,-2.84,-1.97,-1.72,-1.33,-1.09,0.4,1.31,0.36,-0.09,0.35,0.95,2.83,0.32,1.1,0.81,4,3.02,-0.31,-1.33,-1.87,-2.38,-2.2,-1.73,-2.06,-1.32,-101.44,80.81,-9.4,38.88,280.03,682.62,389.1,20.32,-59.45,-142.09,49.56,916.81,1106.32,919.62,786.8,695.98,203.74,153.99,-18.74,-153.87,-101.87,-111.57,-267.09,-167.91,-12.57,177.73,7.2,-36.99,24.11,1.77,0,0,1
-2.1,-4,-4,-4,-3.45,-2.19,-1.56,-1.52,-1.56,-1.44,-1.16,-0.9,1.07,1.02,0.31,1.8,0.4,0.32,0.67,0.96,4,4,0.64,-1.09,-2.51,-3.44,-2.41,-1.06,-2.42,-2.03,-1.04,-57.43,108.34,-196.53,105.59,328.31,181.34,55.73,9.28,-39.79,83.44,794.19,1137.88,1057.37,914.98,564.39,180.48,65.49,21.97,-190.73,-19.71,86,385.31,35.1,-12.88,80.93,-95.03,15.44,32.23,1.89,0,0,1
-3.69,-4,-4,-3.44,-1.91,-1.53,-1.46,-1.54,-1.47,-1.3,-0.05,0.98,2.05,-1.93,-0.62,-0.11,-0.72,-1.09,-0.1,0.47,4,1.85,-0.76,-0.68,-3.1,-2.65,-1.67,-1.98,-2.77,-2.15,-262.08,-42.91,-234.56,-197.88,286.19,316.65,453.61,92.35,35.22,-27.95,443.91,1042.24,964.6,651.43,597.9,192.38,39.43,43.88,-41.2,-268.55,-228.76,-174.01,-477.05,-758.24,-156.25,-188.54,-199.52,-53.47,105.9,39.86,0,0,1
-1.59,-3.16,-4,-4,-3.08,-2.06,-1.52,-1,-1.19,-1.33,1.72,1.59,1.44,0.87,0.1,-0.29,-0.35,0.1,0.11,0.41,3.9,4,2.61,-0.62,-1.56,-2.57,-3.8,-1.54,-1.69,-2.91,54.14,-16.3,95.76,57.62,-14.83,61.71,369.08,347.05,176.88,-77.45,-54.57,432.98,871.34,878.05,775.45,676.15,406.56,24.9,127.44,39.43,-68.73,-233.03,-355.41,-294.07,-298.95,-296.75,-235.96,-66.28,-18.31,37.48,0,0,1
-2.6,-4,-4,-4,-2.82,-2.01,-1.56,-1.49,-1.26,-0.93,0.77,1.44,1.03,0.42,0.86,0.16,0.51,-0.26,0.05,0.51,4,4,0.29,-1.81,-2.76,-4,-2.38,-2.53,-2.83,-1.69,65.61,135.44,-4.64,-23.68,106.32,224.79,258.54,59.75,-130.62,-164.55,353.09,784.36,1169.86,851.2,715.76,508.85,-30.94,120.61,-99.06,-219.36,-22.09,-65.73,-97.35,-158.94,-119.51,-188.6,-102.48,-24.41,79.04,129.7,0,0,1
-2.46,-3.93,-4,-4,-2.98,-2.12,-1.88,-1.66,-1.61,-1.86,0.73,1.77,1.8,-0.28,1.12,0.62,-0.5,-0.59,-0.45,-0.07,4,3.52,1.22,-1.73,-2.24,-3.78,-4,-1.79,-3.46,-3.09,46.14,106.2,98.57,-78.25,187.74,229.06,215.33,0.37,-107.97,-138.55,358.34,726.99,1117.25,869.57,663.33,512.15,41.93,-8.36,-95.95,-323,-55.36,-89.23,-116.88,-285.95,-93.08,-183.23,-122.5,-22.28,103.39,209.9,0,0,1
-3.53,-4,-4,-2.09,-1.48,-1.12,-1.1,-1.09,-1.1,-1.01,0.71,1.66,0.58,-0.09,0.32,0.46,0.58,0.21,0.29,0.16,4,1.45,-1.83,-1.91,-1.85,-2.54,-2.82,-1.92,-2.58,-2.24,158.45,161.56,-208.86,23.99,219.06,325.62,294.07,27.77,-72.51,-122.31,545.84,1081.42,1085.02,621.89,476.93,378.05,270.63,21.85,-44.13,-208.98,-16.85,73.18,-156.13,-137.39,-78.43,-24.29,-18.19,-28.38,8.61,42.05,0,0,1
-3.7,-4,-3.18,-2.98,-2.32,-1.46,-1.23,-1.16,-1.1,-1.6,-0.34,0.65,1.01,0.67,0.71,0.6,-0.35,-0.35,-0.07,0.12,4,0.87,-0.94,-0.89,-2.82,-4,-2.23,-2.45,-3,-3.28,69.95,-48.71,-16.85,75.07,115.36,222.29,75.38,-31.43,-92.59,-194.58,582.58,1028.99,787.23,741.76,689.39,392.21,-20.57,18.92,-142.03,-362.79,26.06,111.88,-71.9,-66.47,-80.38,-146.24,-69.89,-7.51,76.9,134.7,0,0,1
-3.36,-4,-4,-3.02,-2.12,-1.15,-0.88,-1.08,-0.98,-0.76,-0.04,1.05,1.21,0.35,0.44,-0.16,0.49,-0.1,-0.27,-0.06,4,1.35,-1.05,-1.14,-2.83,-3.91,-1.15,-2.04,-2.91,-2.04,97.53,26.92,-109.37,15.69,77.64,94.48,131.65,20.87,-4.33,-61.1,670.65,975.52,991.58,755.62,696.41,266.85,9.22,95.7,-20.45,-169.01,87.77,177.12,17.33,-48.71,-41.02,-30.15,-41.69,-72.51,-8.67,50.05,0,0,1
-2.66,-4,-4,-2.74,-1.87,-1.22,-0.92,-1.03,-0.99,-0.83,-0.69,1.36,1.61,-0.11,0.06,-0.32,-0.16,-0.71,-0.89,-0.75,4,2.89,-0.5,-1.26,-2.19,-2.84,-2.57,-1.06,-2.3,-2.5,-92.77,115.72,-18.19,-105.83,57.86,166.38,138.12,102.29,70.13,-28.81,212.4,843.75,962.16,754.39,603.45,356.87,110.29,40.1,86.73,-29.48,-93.32,98.21,-121.46,-245.36,-159.12,-161.62,-109.19,-117.55,-19.59,100.95,0,0,1
-3.71,-4,-3.69,-2.41,-1.79,-1.34,-1.11,-1.03,-0.87,-0.74,1.18,1.2,0.47,0.89,0.97,-0.48,-0.56,-0.16,0.07,0.22,2.56,0.46,-1.18,-2.24,-3.55,-3.4,-0.85,-2.65,-2.16,-1.71,112.55,10.5,-65,33.57,-1.16,207.09,104.61,8,-26.86,-30.94,708.13,959.96,867.68,712.95,558.9,183.35,-44.25,53.65,-135.13,-214.6,164.12,103.21,-14.53,22.16,-143.07,-197.57,-101.38,27.22,55.48,59.94,0,0,1
-2.57,-4,-4,-4,-3.22,-1.94,-1.46,-1.28,-1.07,-0.83,-0.8,-0.8,1.78,1.47,0.36,1.48,0.1,-0.26,-0.17,0.35,4,4,1.36,-1.75,-2.42,-3.21,-3.33,-1.5,-2.35,-2.08,18.74,-19.1,284.85,-194.82,-59.33,67.87,124.76,24.66,14.77,-30.09,-158.51,630.92,1097.72,1173.4,766.48,549.62,261.9,16.97,47.12,-101.68,-199.22,19.84,396.91,161.01,-5.19,-55.18,-182.31,-94.79,33.57,78.06,0,0,1
-3.36,-4,-4,-3.78,-2.72,-1.97,-1.6,-1.35,-1.12,-0.86,-0.21,1.87,1.33,-0.56,1.16,1.55,-0.2,-0.47,0.41,0.5,4,3.62,-1.3,-2.12,-2.33,-4,-1.44,-1.73,-2.32,-2.07,-79.77,149.66,-34,-31.37,197.02,220.58,92.41,57.98,4.58,-52.49,130.86,957.95,1280.15,835.02,660.95,491.39,30.09,88.93,-17.09,-127.93,-136.23,86.3,-94.24,-176.21,42.97,-115.23,-212.22,9.34,64.7,51.21,0,0,1
-3.19,-4,-4,-4,-3.76,-3.23,-1.26,-0.95,-1.14,-1.16,0.14,1.41,0.2,1.04,1.84,0.76,-0.21,0.1,0.9,0.37,4,4,-1.41,-1.92,-2.39,-4,-0.67,0.45,-2.84,-1.75,82.7,124.08,27.1,205.63,120.79,68.6,64.58,38.7,-14.53,-73.97,-235.66,919.49,1337.89,915.83,835.45,857.36,-327.76,-55.11,195.92,-212.4,-136.9,20.81,-140.99,102.42,10.19,-168.46,-77.45,28.75,59.02,2.62,0,0,1
-2.06,-3.42,-4,-4,-3.37,-2.34,-2.34,-2.04,-1.65,-1.36,-1.14,-0.21,1.37,0.69,0,1.39,1.47,1.21,-0.14,0.56,4,3.64,3.01,-0.5,-1.95,-1.36,-2.25,-3.49,-1.38,-2.49,-67.32,60.06,152.53,-42.48,23.13,135.93,116.46,148.19,15.5,-3.78,9.22,513.43,768.55,1122.13,883.36,583.31,596.98,270.26,-17.33,-24.48,-117.98,140.26,237.55,106.14,89.36,178.89,29.85,-86.55,-52.37,54.81,0,0,1
-2.74,-4,-4,-4,-4,-2.82,-1.87,-1.13,-1.08,-1.14,1,1.56,1.24,0.67,0.12,0.31,-0.91,-0.82,0,-0.05,4,4,0.69,-1.6,-2.84,-4,-3.7,-0.4,-2.38,-2.71,92.35,91.43,107.91,-179.93,-65.06,98.88,261.05,136.23,63.29,-72.45,136.05,646.55,1089.84,1107.42,892.64,651.49,112,-89.72,133.97,-71.41,34.3,-34.3,-86.12,-227.72,-284.42,-314.09,-319.64,-63.84,83.07,72.57,0,0,1
-2.85,-4,-4,-3.63,-2.04,-1.52,-0.9,-0.53,-0.46,-0.52,1.66,1.14,-0.52,0.64,0.7,-1.16,-0.2,-0.51,-0.04,0.12,3.08,1.8,-0.62,-2.7,-3.31,-3.76,-1.17,-1.43,-1.58,-1.5,149.11,30.7,-168.82,139.16,39.25,12.82,99.73,85.75,-6.65,-12.57,580.32,888.43,1089.11,886.17,513.92,314.03,-109.37,80.38,-2.69,-5.13,-7.69,-106.32,-265.69,-1.89,-179.87,-235.78,-18.25,-24.96,66.47,59.14,0,0,1
-3.6,-4,-4,-3.14,-1.73,-1.31,-1.21,-1.46,-1.9,-1.87,1.16,1.54,1.59,0.17,0.62,0.16,0.23,0.19,-0.01,0.33,3.65,1.46,0,-1.09,-1.84,-1.65,-1.81,-1.57,-2.16,-3.02,-24.48,144.47,72.75,-57.56,160.83,147.09,242.55,198.79,82.89,3.3,552.06,824.04,889.89,816.96,568.05,412.23,340.09,242.19,240.11,79.53,-112.18,-129.39,-148.32,-290.47,-158.94,-180.42,-117.61,-86,2.08,55.79,0,0,1
-2.97,-4,-3.52,-1.88,-1.54,-1.36,-0.71,-0.63,-1,-1.03,1.12,0.68,-0.11,0.26,0.11,-0.62,-0.51,0.24,-0.41,-0.29,3.24,0.98,-1.17,-1.45,-2.04,-3.33,-2.18,-0.7,-2.26,-2.01,15.26,-69.95,-72.88,108.89,96.37,105.47,78.61,68.85,-0.49,-11.6,560.79,933.35,849.3,633.36,563.72,493.16,55.42,39.06,59.08,-97.78,-118.41,-222.47,-274.84,-137.02,-184.27,-203.61,-52.49,-21.36,-54.26,42.36,0,0,1
-2.96,-4,-3.83,-2.17,-1.53,-1.45,-1.37,-1.15,-1.07,-1.09,0.62,0.97,0.63,0.08,0.39,0.6,0.76,-0.15,0.03,0.34,3.77,1.58,-1.01,-1.5,-1.77,-2.28,-2.92,-1.76,-1.76,-2.26,32.04,112.18,-81.3,-13.92,117.13,117.43,214.6,-12.82,35.1,-27.28,491.27,886.66,1013.24,681.09,545.47,509.16,388.12,-26.67,30.94,-82.03,4.76,58.72,-60.12,-59.81,-4.33,-34.73,-56.7,-123.05,8,26.12,0,0,1
-3.91,-4,-4,-2.39,-1.73,-1.51,-1.21,-1.18,-1.17,-1.25,1.11,1.15,0.61,-0.2,0.23,-0.26,-0.61,-0.05,-0.16,-0.16,2.17,0.52,-1.34,-2.05,-2.33,-2.77,-2.37,-1.18,-1.93,-2.22,44.8,115.97,-151.25,-15.2,56.88,112.85,174.56,75.38,-12.08,-6.65,712.46,958.68,996.83,749.82,560.85,441.59,159.61,19.84,42.48,-59.69,-17.03,8.06,-212.4,-180.79,-139.53,-196.66,-122.07,-17.76,-25.94,39.61,0,0,1
-3.56,-4,-4,-3.12,-2,-1.3,-1.29,-1.18,-1.21,-1.2,0.77,0.68,0.83,-0.36,-0.73,-0.36,-0.75,-0.28,-0.04,0.03,2.92,0.85,-1.04,-1.85,-2.5,-2.41,-2.03,-2.07,-1.48,-1.86,-51.21,-10.07,-108.89,-187.19,129.33,237.43,349.18,174.87,40.22,-31.56,638.37,929.26,1036.68,775.82,584.84,354.61,275.45,99.85,-5.25,-47.42,-93.32,-124.76,-216.49,-432.86,-344.97,-235.84,-148.38,13.43,35.22,92.9,0,0,1
-2.68,-4,-4,-4,-3.11,-2.44,-2.52,-1.77,-1.95,-1.94,-0.75,0.52,1.38,0.11,1.33,1.71,0.21,-0.01,0.15,0.84,4,3.96,1.27,-1.2,-1.84,-1.77,-2.13,-2.32,-0.97,-2.31,-298.16,189.76,82.7,-193.05,185.42,55.54,217.35,92.71,49.5,16.66,80.2,696.84,1076.72,1114.14,817.02,561.16,520.2,158.94,47.55,76.6,-175.48,124.69,184.63,-124.45,85.02,-141.91,-249.15,-73.85,40.65,110.84,0,0,1
-3.76,-4,-4,-4,-4,-1.64,-1.54,-0.46,-0.28,-0.35,-4,-4,0.4,4,4,4,2.75,1.77,1.65,1.15,1.77,0.94,0.12,4,4,-1.82,1.42,1.19,0.44,0.52,-107.97,288.45,308.78,120.73,-203.43,62.19,-135.8,-6.1,-14.4,-78.43,104.55,116.7,-184.27,-562.01,-105.1,212.46,-53.89,48.22,34.61,35.71,86.3,635.38,1159.18,1023.99,857.18,361.69,-73.79,10.86,-25.33,-79.77,0,0,0
-4,-4,-3.32,-0.38,-0.57,-0.92,-0.92,-0.8,-1.01,-1,4,4,1.37,1.58,1.87,1.36,1.39,1.41,1.44,1.45,4,-0.97,0.52,1.42,0.02,-0.54,0.59,0.66,0.14,0,-128.3,95.7,-381.29,-228.64,87.4,-100.34,-159.24,-70.31,-35.4,-28.08,-137.15,236.02,88.93,-43.88,32.9,19.84,-63.35,-43.76,-31.31,-54.44,808.96,749.21,-443.6,-36.44,-117.8,-195.37,-172.49,-215.52,-226.01,-248.84,0,0,0
-3.53,-4,-4,-4,-4,-2.82,-0.62,-0.87,-0.33,-0.53,-2.49,-3.1,-0.35,4,4,4,4,1.08,1.29,1.16,1.72,2.13,0.51,1.48,3.05,-0.16,0.93,1.86,0.67,0.29,-60.36,-43.7,218.26,465.39,-255.8,345.09,-24.78,-81.36,5.92,-29.6,110.78,267.33,347.41,-196.47,48.83,94.73,-51.88,-8.12,74.46,52.19,267.94,524.6,1014.83,1037.11,823.79,483.76,-2.38,-38.51,-68.73,-103.39,0,0,0
-3.76,-1.55,-1.28,-0.67,-0.15,-0.59,-0.63,-0.78,-0.83,-1.01,4,3.76,3.27,0.49,1.29,0.78,0.86,0.97,1.37,1.56,-1.06,1.92,-0.26,0.26,0.67,0.45,0.02,0.15,0.32,-0.05,33.39,-140.99,-347.47,238.22,10.74,-136.11,-155.7,-163.57,-81.54,-54.69,46.57,-31.37,281.01,-102.66,-4.27,64.94,28.93,3.78,-39.67,-52.12,582.95,88.07,-165.16,-89.84,-47.97,-79.77,-94.79,-102.17,-140.69,-203.12,0,0,0
-3.23,-4,-4,-4,-4,-4,-0.3,-1.64,-0.15,-0.36,-2.91,-3.18,-0.33,4,4,4,4,1.23,0.96,0.81,1.35,1.27,0.78,1.12,3.11,1.92,-0.28,1.72,1.18,0.49,31.62,37.78,149.23,274.11,-55.66,33.51,111.15,-202.88,32.71,-1.89,38.76,153.81,164.06,-151.06,-194.09,78.37,-13.61,-81.12,26.06,30.82,185.97,554.75,960.69,1085.69,777.59,720.7,249.45,-182.92,-29.91,-45.04,0,0,0
-4,-4,-4,-4,-3.04,-1.5,-1.33,-0.41,-0.35,-0.35,-2.71,-0.57,3.52,4,4,2.98,0.31,0.9,0.72,0.72,1.5,2.04,4,4,3.7,2.18,0.82,0.8,1.11,0.76,404.72,249.69,486.94,-122.19,274.35,-93.51,55.18,-90.76,-84.29,-54.63,-72.02,-194.7,-404.17,-304.81,-285.4,148.99,48.34,24.11,16.97,43.76,638.73,1025.27,1144.35,872.62,518.62,-35.03,-2.87,51.03,29.79,9.95,0,0,0
-4,-4,-4,-4,-4,-1.9,-1.88,-0.58,-0.36,-0.26,-2.81,-1.58,2.07,4,4,4,0.64,1.05,1.12,0.94,0.84,1.69,2.07,4,4,0.83,1.93,0.08,0.31,0.78,41.99,139.04,306.03,349.85,-38.94,34.61,-35.52,157.1,-89.36,-40.65,55.85,-5.49,-78.31,-292.97,-166.44,-141.36,129.27,45.1,35.71,-7.51,446.41,877.2,1078.31,875.12,806.27,346.31,-98.88,16.3,61.95,4.76,0,0,0
-4,-4,-4,-0.82,-1.06,-0.23,-0.38,-0.38,-0.49,-0.58,3.9,4,4,4,2.36,1.29,0.72,1.01,0.83,0.71,0.28,3.04,2.79,-2.87,0.54,1.38,0.53,0.51,0.69,0.6,225.16,-246.34,-149.6,-68.48,-212.83,-9.22,123.47,-16.66,-26.31,-11.84,-207.76,-196.84,276.73,184.02,-145.69,-50.23,-23.74,-30.82,-44.74,-31.68,1154.17,875.92,639.71,299.26,-128.66,-16.97,-52.73,-42.72,-73.55,-79.59,0,0,0
-4,-3.63,-1.44,-1.01,-0.61,-0.55,-0.62,-0.82,-0.86,-0.96,3.61,4,2.61,1.06,1.1,0.67,0.56,0.47,0.61,0.6,3.51,3.22,1.79,0.85,0.47,0.69,0.78,0.43,0.39,0.59,166.44,76.84,-76.29,-4.58,-26.31,-67.02,-52.19,-11.54,-23.25,-55.3,-166.02,-189.58,75.44,43.15,22.64,11.17,18.86,33.69,13.85,13.12,688.84,337.77,-21,-6.53,-13.79,-35.83,-47.24,-56.4,-65.12,-85.14,0,0,0
-4,-3.91,-0.73,-0.35,-0.61,-0.29,-0.33,-0.43,-0.48,-0.64,3.23,4,4,2.37,0.8,0.57,0.39,0.28,0.42,0.5,4,3.16,2.4,1.97,0.65,0.73,0.95,0.83,0.64,0.76,117.74,-218.63,6.29,-102.23,73,-26.73,-79.1,-31.8,-17.94,-72.81,-398.5,-104.49,-109.31,66.47,59.27,21.3,21.48,26.73,17.52,12.21,484.74,566.04,270.57,-27.65,-66.77,-61.22,-69.27,-71.29,-74.83,-92.22,0,0,0
0.48,-1.99,-0.47,-0.36,-0.56,-0.5,-0.6,-0.7,-0.82,-0.84,4,0.65,0.8,0.66,0.34,0.39,0.41,0.73,0.99,1.11,3.73,0.78,0.48,0.63,0.84,0.85,0.61,0.43,0.54,0.64,175.6,-145.63,24.9,-134.22,-109.44,-74.65,-96.86,-150.09,-75.07,-79.22,-237.06,247.13,-11.72,48.46,16.05,21.24,57.43,51.39,-7.08,-15.26,157.96,-246.83,-70.43,-83.86,-99.61,-87.71,-85.63,-70.74,-105.59,-134.95,0,0,0
-2.21,-1.38,-0.88,-0.52,-0.37,-0.44,-0.7,-0.82,-0.9,-0.97,4,1.55,1,0.77,0.61,0.59,0.67,0.67,0.62,0.6,4,1.33,0.57,0.45,0.59,0.57,0.5,0.84,0.8,0.8,49.13,-28.56,38.76,-27.95,-51.94,-58.53,-76.6,-59.02,-60.85,-97.05,-121.89,123.9,30.52,9.64,-7.2,6.84,6.71,5.98,19.9,9.46,256.16,-13.31,-23.25,-10.5,-14.28,-17.76,-37.78,-72.57,-104.25,-127.5,0,0,0
-3.55,-0.61,-0.75,-0.52,-0.34,-0.27,-0.4,-0.55,-0.56,-0.65,4,4,2.18,0.86,0.58,0.66,0.58,0.61,0.84,0.79,0.84,1.2,0.62,0.59,0.62,0.75,0.73,0.54,0.6,0.82,-100.46,-98.21,-5.62,18.31,-8.97,-7.57,-7.63,-12.82,-19.59,-6.29,-19.59,19.59,60.06,6.96,8.67,2.62,10.44,17.82,-8.3,-15.08,583.56,269.41,-75.74,-57.01,-38.39,-32.53,-35.71,-44.8,-55.6,-88.87,0,0,0
-2.07,-1.33,-0.74,-0.51,-0.47,-0.58,-0.7,-0.94,-1.01,-1.12,4,2.58,0.9,0.62,0.43,0.27,0.64,0.57,0.59,0.56,3.31,0.93,0.67,0.58,0.5,0.5,0.58,0.76,0.82,0.83,44.68,-23.32,16.91,-19.9,29.05,-63.66,-89.72,-24.6,-54.44,-94.97,-116.46,132.08,25.39,48.52,9.77,25.39,26.98,13.31,23.19,26.73,320.31,-49.26,-44.25,-45.41,-60.3,-46.14,-40.47,-82.82,-107.6,-134.28,0,0,0
-4,-4,-4,-4,-4,-3.03,-1.71,-0.51,-0.55,-0.57,-2.49,-2.73,2.06,4,4,4,3.44,1.01,0.94,0.76,1.06,1.13,0.92,3.56,4,-1.48,1.53,1.3,0.63,0.55,-142.88,158.81,412.05,106.14,13.55,33.63,-212.1,-73.24,79.9,-10.25,226.26,312.38,-224,-432.8,-243.35,139.04,-64.45,1.28,18.19,30.03,108.22,714.05,1354.8,1346.92,866.88,572.94,-162.84,-16.66,-66.28,-91.31,0,0,0
-3.52,-4,-4,-4,-4,-1.96,-1.47,-0.9,-0.48,-0.34,-2.98,-2.91,1.34,4,4,4,3.69,0.54,0.57,0.74,0.78,1.87,0.51,1.95,4,-0.49,2.68,1.1,0.38,0.72,-154.72,-36.19,392.33,196.11,274.66,85.08,-224.06,-2.69,-13.37,-49.8,155.94,324.95,-17.15,-267.21,-305.6,46.88,-86.49,79.59,44.43,15.75,14.04,666.69,1183.65,1337.04,884.28,638.61,-104.06,-74.83,18.13,27.83,0,0,0
-4,-4,-2.29,-0.71,-0.7,-0.3,-0.23,-0.38,-0.35,-0.48,4,4,4,3.86,1.06,1.05,1.01,0.76,0.84,1.04,2.14,3.29,-1.3,1.03,1.29,0.48,0.6,0.78,0.61,0.33,85.14,-28.81,129.21,-154.24,-99.85,27.1,-23.62,-8.79,-23.5,-72.39,-222.41,24.78,117.98,-56.95,-2.14,9.03,-1.4,-15.69,14.47,24.54,1049.26,781.31,434.08,-35.58,-2.87,-8.73,-24.72,-45.47,-47.61,-73,0,0,0
-4,-4,-1.82,-1.3,-0.75,-0.41,-0.43,-0.57,-0.64,-0.73,4,4,4,2.26,1.02,1.11,0.79,0.71,0.92,1.07,4,1.15,2.19,1.61,-0.04,0.22,0.28,0.27,0.01,0.02,433.72,-135.56,60.91,-130.74,49.93,-44.13,-72.88,-42.54,9.7,-26,-376.46,41.87,-208.5,144.17,70.92,30.09,34.42,42.54,25.63,6.47,826.29,787.96,254.33,-110.41,11.66,-16.97,-47.67,-42.05,-61.22,-97.72,0,0,0
-3.7,-4,-4,-4,-4,-1.26,-0.08,-0.74,-0.48,-0.41,-2.81,-3.24,0.54,4,4,4,4,0.79,0.58,0.83,1.73,1.63,-0.24,0.71,3.74,-1.09,0.31,1.23,0.49,0.44,-63.54,-52.25,461.49,93.93,-216.98,268.31,-192.44,-23.32,92.83,59.27,151.98,427.31,130.74,-218.75,-34.24,117.8,-15.99,-12.45,-6.1,-4.82,175.05,542.97,1066.35,1044.19,679.26,390.69,10.56,-95.52,-66.53,-66.53,0,0,0
-4,-4,-4,-4,-1.6,-1.09,-0.92,-0.36,-0.55,-0.45,-0.85,3.12,4,4,4,2.4,0.96,1.31,0.72,0.74,2.65,2.37,4,-1.25,1.56,1.6,0.08,0.11,0.53,0.45,306.46,372.13,187.07,-144.35,158.94,-84.72,30.94,36.99,-44.25,-64.76,-44.31,-77.94,-139.59,226.93,-242.61,91.37,127.99,4.94,3.11,27.16,996.22,1222.47,791.56,688.84,236.08,-74.58,-21.48,-20.2,-56.27,-37.6,0,0,0
-4,-4,-0.65,-2.04,-0.33,-0.36,-0.33,-0.39,-0.48,-0.72,4,4,4,1.6,0.83,0.87,0.76,0.77,0.84,0.97,1.91,3.43,-0.66,0.83,1.03,0.63,0.67,0.58,0.43,0.26,-28.38,182.98,19.41,-92.35,-84.84,13.06,8.54,2.01,-43.4,-48.95,-87.52,-198.43,124.15,17.46,12.27,4.21,-3.05,7.02,37.6,38.51,879.82,792.72,429.26,-323.73,31.8,-42.79,-52.92,-54.26,-59.63,-76.05,0,0,0
-4,-4,-4,-4,-4,-1.98,-0.47,-1.02,-0.66,-0.48,-3.86,-2.45,2.46,4,4,4,3.93,1.02,0.37,0.75,1.18,-0.58,-0.7,1.31,2.73,-1.59,0.68,1.1,0.52,0.69,-242.43,159.61,351.99,-256.71,-290.89,-5.74,-6.16,-83.19,90.39,33.94,378.05,338.38,-337.16,-373.47,-46.51,237.18,-119.93,22.64,-1.95,-8.97,-18.13,770.2,1194.27,950.87,566.96,372.31,51.09,-73,-29.48,-23.01,0,0,0
-4,-4,-4,-4,-3.58,-0.68,-1.48,-0.5,-0.45,-0.5,-3.89,1.28,4,4,4,4,0.66,0.79,0.75,0.55,1.04,0.98,1.37,4,0.17,1.08,1.6,0.41,0.78,0.96,92.41,267.03,-55.18,399.96,-65.43,-82.7,-116.7,56.7,-51.45,-24.48,267.4,-106.81,-211.24,-469.24,91.31,-164.86,56.21,3.97,4.15,3.11,551.94,1152.28,1334.96,901.79,706.05,69.58,-86.91,-14.1,-13.55,-22.89,0,0,0
-4,-4,-4,-1.72,-0.8,-0.51,-0.31,-0.27,-0.3,-0.45,1.24,3.7,4,4,3.06,0.75,0.63,0.5,0.41,0.49,2.19,3.93,3.48,0.84,1.9,0.7,0.4,1.06,1.04,0.68,114.32,100.34,-87.4,45.9,-174.74,74.46,-34.48,-66.89,-34.79,-9.46,-257.51,-302.12,-13.79,-135.31,38.88,9.58,5.49,-20.57,-0.18,16.48,896.85,803.28,774.17,439.09,-118.77,-59.39,-67.02,-63.72,-64.03,-67.99,0,0,0
-4,-4,-2,-1.92,-0.79,-0.66,-0.5,-0.44,-0.67,-0.76,1.75,4,4,0.6,1.08,0.74,0.75,0.94,0.92,0.84,3.6,1.86,3.08,1.39,0.44,0.41,0.73,0.44,0.27,0.59,186.89,-65.31,-15.93,-94.6,101.75,-61.89,-52,-21.48,-42.48,-78.06,-262.39,-111.39,-86.36,108.64,23.62,28.38,4.82,34.91,28.87,1.95,618.96,679.5,225.1,-13.79,59.27,35.4,29.05,0.67,-40.71,-72.81,0,0,0
-3.29,-4,-4,-4,-4,-1.99,-1.65,-0.88,-0.42,-0.52,-2.59,-1.86,-0.12,4,4,4,3.51,1.2,1.43,0.92,1.5,1.27,-0.17,1.21,3.77,0.77,1.1,1.45,0.37,0.19,-85.82,237.67,312.56,302,177.61,59.2,-61.16,-107.12,11.17,-40.28,312.26,294.8,204.77,-233.09,-190.25,9.09,-93.69,19.59,52.98,41.14,239.56,510.07,1038.82,1111.57,855.1,562.19,15.75,-25.21,17.94,-18.43,0,0,0
-3.85,-4,-4,-4,-4,-4,0.24,-1.81,-0.41,-0.42,-2.69,-1.99,1.5,4,4,4,4,0.26,1.41,1.17,1.39,2.51,0.75,0.47,2.41,-1.79,0.66,1.02,0.76,0.33,-233.83,-145.69,591.31,439.27,-380.55,44.68,277.71,-298.65,140.99,-2.62,227.84,507.87,260.99,-211.55,-34.36,349.91,-189.27,6.77,-28.08,27.77,-95.64,577.03,1113.46,1283.51,838.44,697.39,194.52,0.79,69.58,28.87,0,0,0
-4,-4,-4,-4,-4,-3.38,-0.19,-1.31,-0.32,-0.44,-2.75,-0.34,3.31,4,4,4,4,0.55,0.9,0.74,1.53,0.87,0.77,0.5,1.88,-2.22,0.08,1.89,0.47,0.14,-168.95,246.95,232.73,-547.06,162.72,551.27,-286.68,-236.82,152.77,84.72,252.62,348.33,-232.06,82.89,221.44,175.66,-175.72,-57.62,42.11,19.59,158.02,890.38,1267.82,1315.06,494.51,704.96,65.92,-76.97,-17.7,-30.03,0,0,0
-3.66,-4,-4,-4,-4,-4,-0.64,-1.22,-0.68,-0.32,-3.76,-2.74,0.25,4,4,4,4,-0.17,0.62,0.99,1.51,1.71,1.11,3.21,4,0.16,2.87,1.04,0.3,0.82,-178.41,300.9,234.92,328.37,54.32,65.25,-80.87,147.83,9.77,-164.73,90.52,-31.07,-40.34,-389.1,-286.25,-21.55,-108.64,0.92,-6.16,-12.45,82.82,649.05,956.91,1048.71,772.95,696.47,-32.41,37.17,72.45,66.96,0,0,0
